,Number,Autor,Publication,Title,Journal,IF,DOI,"Stability, hour",Key Product,Article name,Formula,Compound_1,Compound_2,"Cat./Support ratio, % (at)",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Base,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h",Type of reactor,"Loading, μg/cm2","Add_carbon, %","Surface area of electrode, cm2","Flow rate CO2, ml/min","Volume, cm3"
1088,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O,Cu1.946O0.973Pd0.027,Cu2O,Pd,97.3,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.10,C2H4,64.07,27.0,H-cell,244.9,0.0,0.2,10.0,
1089,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O,Cu1.946O0.973Pd0.027,Cu2O,Pd,97.3,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.10,C2H4,61.96,28.0,H-cell,244.9,0.0,0.2,10.0,
1090,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O,Cu1.946O0.973Pd0.027,Cu2O,Pd,97.3,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.10,C2H4,60.84,29.0,H-cell,244.9,0.0,0.2,10.0,
1091,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O,Cu1.946O0.973Pd0.027,Cu2O,Pd,97.3,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.10,C2H4,63.08,30.0,H-cell,244.9,0.0,0.2,10.0,
1092,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O,Cu1.946O0.973Pd0.027,Cu2O,Pd,97.3,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.10,C2H4,61.96,31.0,H-cell,244.9,0.0,0.2,10.0,
1093,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O,Cu1.946O0.973Pd0.027,Cu2O,Pd,97.3,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.10,C2H4,63.36,32.0,H-cell,244.9,0.0,0.2,10.0,
1094,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O,Cu1.946O0.973Pd0.027,Cu2O,Pd,97.3,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.10,C2H4,63.22,33.0,H-cell,244.9,0.0,0.2,10.0,
1095,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O,Cu1.946O0.973Pd0.027,Cu2O,Pd,97.3,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.10,C2H4,64.21,34.0,H-cell,244.9,0.0,0.2,10.0,
1096,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O,Cu1.946O0.973Pd0.027,Cu2O,Pd,97.3,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.10,C2H4,63.22,35.0,H-cell,244.9,0.0,0.2,10.0,
1097,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O,Cu1.946O0.973Pd0.027,Cu2O,Pd,97.3,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.20,CO,3.84,,H-cell,244.9,0.0,0.2,10.0,
1098,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O,Cu1.946O0.973Pd0.027,Cu2O,Pd,97.3,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.20,CH4,6.14,,H-cell,244.9,0.0,0.2,10.0,
1099,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O,Cu1.946O0.973Pd0.027,Cu2O,Pd,97.3,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.20,H2,20.56,,H-cell,244.9,0.0,0.2,10.0,
1100,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O,Cu1.946O0.973Pd0.027,Cu2O,Pd,97.3,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.20,C2H4,59.39,,H-cell,244.9,0.0,0.2,10.0,
1101,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O,Cu1.946O0.973Pd0.027,Cu2O,Pd,97.3,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.30,CO,1.99,,H-cell,244.9,0.0,0.2,10.0,
1102,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O,Cu1.946O0.973Pd0.027,Cu2O,Pd,97.3,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.30,CH4,10.13,,H-cell,244.9,0.0,0.2,10.0,
1103,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O,Cu1.946O0.973Pd0.027,Cu2O,Pd,97.3,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.30,H2,25.78,,H-cell,244.9,0.0,0.2,10.0,
1104,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O,Cu1.946O0.973Pd0.027,Cu2O,Pd,97.3,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.30,C2H4,49.72,,H-cell,244.9,0.0,0.2,10.0,
1105,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O-1,Cu0.493O0.9865Pd0.0135,Cu2O,Pd,98.65,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.10,H2,28.38,,H-cell,244.9,0.0,0.2,10.0,
1106,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O-1,Cu0.493O0.9865Pd0.0135,Cu2O,Pd,98.65,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.10,CH4,4.86,,H-cell,244.9,0.0,0.2,10.0,
1107,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O-1,Cu0.493O0.9865Pd0.0135,Cu2O,Pd,98.65,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.10,CO,9.32,,H-cell,244.9,0.0,0.2,10.0,
1108,22,,2023,Stabilizing Cu2O for enhancing selectivity of CO2 electroreduction to C2H4 with the modification of Pd nanoparticles,Chemical Engineering Journal,,https://doi.org/10.1016/j.cej.2022.139358,35.0,C2H4,Pd-Cu2O-1,Cu0.493O0.9865Pd0.0135,Cu2O,Pd,98.65,cubic,,923.08,1036.92,1153.85,923.08,1036.92,1153.85,0.0,100.0,0.0,carbon paper electrode,KHCO3,0.5,7.2,-1.10,C2H4,48.85,,H-cell,244.9,0.0,0.2,10.0,
1109,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn,Cu0.671Zn0.44O1.45H0.898,Cu(OH)2,ZnO,50.5,sphere,,13.7,15.45,17.2,13.7,15.45,17.2,0.0,33.08,66.92,gas diffusion layer,KHCO3,0.1,6.8,-0.60,H2,98.1,,H-cell,2000.0,,1.0,,
1110,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn,Cu0.671Zn0.44O1.45H0.898,Cu(OH)2,ZnO,50.5,sphere,,13.7,15.45,17.2,13.7,15.45,17.2,0.0,33.08,66.92,gas diffusion layer,KHCO3,0.1,6.8,-0.80,H2,70.7,,H-cell,2000.0,,1.0,,
1111,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn,Cu0.671Zn0.44O1.45H0.898,Cu(OH)2,ZnO,50.5,sphere,,13.7,15.45,17.2,13.7,15.45,17.2,0.0,33.08,66.92,gas diffusion layer,KHCO3,0.1,6.8,-1.00,H2,66.3,,H-cell,2000.0,,1.0,,
1112,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn,Cu0.671Zn0.44O1.45H0.898,Cu(OH)2,ZnO,50.5,sphere,,13.7,15.45,17.2,13.7,15.45,17.2,0.0,33.08,66.92,gas diffusion layer,KHCO3,0.1,6.8,-1.20,H2,82.3,,H-cell,2000.0,,1.0,,
1113,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn,Cu0.671Zn0.44O1.45H0.898,Cu(OH)2,ZnO,50.5,sphere,,13.7,15.45,17.2,13.7,15.45,17.2,0.0,33.08,66.92,gas diffusion layer,KHCO3,0.1,6.8,-1.40,H2,64.3,,H-cell,2000.0,,1.0,,
1114,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn,Cu0.671Zn0.44O1.45H0.898,Cu(OH)2,ZnO,50.5,sphere,,13.7,15.45,17.2,13.7,15.45,17.2,0.0,33.08,66.92,gas diffusion layer,KHCO3,0.1,6.8,-0.60,CO,0.0,,H-cell,2000.0,,1.0,,
1115,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn,Cu0.671Zn0.44O1.45H0.898,Cu(OH)2,ZnO,50.5,sphere,,13.7,15.45,17.2,13.7,15.45,17.2,0.0,33.08,66.92,gas diffusion layer,KHCO3,0.1,6.8,-0.80,CO,28.2,,H-cell,2000.0,,1.0,,
1116,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn,Cu0.671Zn0.44O1.45H0.898,Cu(OH)2,ZnO,50.5,sphere,,13.7,15.45,17.2,13.7,15.45,17.2,0.0,33.08,66.92,gas diffusion layer,KHCO3,0.1,6.8,-1.00,CO,26.1,,H-cell,2000.0,,1.0,,
1117,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn,Cu0.671Zn0.44O1.45H0.898,Cu(OH)2,ZnO,50.5,sphere,,13.7,15.45,17.2,13.7,15.45,17.2,0.0,33.08,66.92,gas diffusion layer,KHCO3,0.1,6.8,-1.20,CO,17.2,,H-cell,2000.0,,1.0,,
1118,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn,Cu0.671Zn0.44O1.45H0.898,Cu(OH)2,ZnO,50.5,sphere,,13.7,15.45,17.2,13.7,15.45,17.2,0.0,33.08,66.92,gas diffusion layer,KHCO3,0.1,6.8,-1.40,CO,35.4,,H-cell,2000.0,,1.0,,
1119,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn,Cu0.671Zn0.44O1.45H0.898,Cu(OH)2,ZnO,50.5,sphere,,13.7,15.45,17.2,13.7,15.45,17.2,0.0,33.08,66.92,gas diffusion layer,KHCO3,0.1,6.8,-0.60,C2H5OH,0.0,,H-cell,2000.0,,1.0,,
1120,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn,Cu0.671Zn0.44O1.45H0.898,Cu(OH)2,ZnO,50.5,sphere,,13.7,15.45,17.2,13.7,15.45,17.2,0.0,33.08,66.92,gas diffusion layer,KHCO3,0.1,6.8,-0.80,C2H5OH,1.4,,H-cell,2000.0,,1.0,,
1121,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn,Cu0.671Zn0.44O1.45H0.898,Cu(OH)2,ZnO,50.5,sphere,,13.7,15.45,17.2,13.7,15.45,17.2,0.0,33.08,66.92,gas diffusion layer,KHCO3,0.1,6.8,-1.00,C2H5OH,4.7,,H-cell,2000.0,,1.0,,
1122,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn,Cu0.671Zn0.44O1.45H0.898,Cu(OH)2,ZnO,50.5,sphere,,13.7,15.45,17.2,13.7,15.45,17.2,0.0,33.08,66.92,gas diffusion layer,KHCO3,0.1,6.8,-1.20,C2H5OH,3.1,,H-cell,2000.0,,1.0,,
1123,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn,Cu0.671Zn0.44O1.45H0.898,Cu(OH)2,ZnO,50.5,sphere,,13.7,15.45,17.2,13.7,15.45,17.2,0.0,33.08,66.92,gas diffusion layer,KHCO3,0.1,6.8,-1.40,C2H5OH,1.6,,H-cell,2000.0,,1.0,,
1124,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn,Cu0.671Zn0.44O1.45H0.898,Cu(OH)2,ZnO,50.5,sphere,,13.7,15.45,17.2,13.7,15.45,17.2,0.0,33.08,66.92,gas diffusion layer,KHCO3,0.1,6.8,-0.60,CH4,0.0,,H-cell,2000.0,,1.0,,
1125,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn,Cu0.671Zn0.44O1.45H0.898,Cu(OH)2,ZnO,50.5,sphere,,13.7,15.45,17.2,13.7,15.45,17.2,0.0,33.08,66.92,gas diffusion layer,KHCO3,0.1,6.8,-0.80,CH4,0.0,,H-cell,2000.0,,1.0,,
1126,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn,Cu0.671Zn0.44O1.45H0.898,Cu(OH)2,ZnO,50.5,sphere,,13.7,15.45,17.2,13.7,15.45,17.2,0.0,33.08,66.92,gas diffusion layer,KHCO3,0.1,6.8,-1.00,CH4,1.8,,H-cell,2000.0,,1.0,,
1127,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn,Cu0.671Zn0.44O1.45H0.898,Cu(OH)2,ZnO,50.5,sphere,,13.7,15.45,17.2,13.7,15.45,17.2,0.0,33.08,66.92,gas diffusion layer,KHCO3,0.1,6.8,-1.20,CH4,0.0,,H-cell,2000.0,,1.0,,
1128,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn,Cu0.671Zn0.44O1.45H0.898,Cu(OH)2,ZnO,50.5,sphere,,13.7,15.45,17.2,13.7,15.45,17.2,0.0,33.08,66.92,gas diffusion layer,KHCO3,0.1,6.8,-1.40,CH4,0.0,,H-cell,2000.0,,1.0,,
1129,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn_240,Cu0.527Zn0.473O0.723H0.25,Cu,ZnO,45.9,sphere,,16.0,31.0,46.0,16.0,31.0,46.0,76.28,0.0,23.72,gas diffusion layer,KHCO3,0.1,6.8,-0.60,H2,96.3,,H-cell,2000.0,,1.0,,
1130,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn_240,Cu0.527Zn0.473O0.723H0.25,Cu,ZnO,45.9,sphere,,16.0,31.0,46.0,16.0,31.0,46.0,76.28,0.0,23.72,gas diffusion layer,KHCO3,0.1,6.8,-0.80,H2,84.2,,H-cell,2000.0,,1.0,,
1131,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn_240,Cu0.527Zn0.473O0.723H0.25,Cu,ZnO,45.9,sphere,,16.0,31.0,46.0,16.0,31.0,46.0,76.28,0.0,23.72,gas diffusion layer,KHCO3,0.1,6.8,-1.00,H2,76.7,,H-cell,2000.0,,1.0,,
1132,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn_240,Cu0.527Zn0.473O0.723H0.25,Cu,ZnO,45.9,sphere,,16.0,31.0,46.0,16.0,31.0,46.0,76.28,0.0,23.72,gas diffusion layer,KHCO3,0.1,6.8,-1.20,H2,65.8,,H-cell,2000.0,,1.0,,
1133,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn_240,Cu0.527Zn0.473O0.723H0.25,Cu,ZnO,45.9,sphere,,16.0,31.0,46.0,16.0,31.0,46.0,76.28,0.0,23.72,gas diffusion layer,KHCO3,0.1,6.8,-1.40,H2,65.9,,H-cell,2000.0,,1.0,,
1134,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn_240,Cu0.527Zn0.473O0.723H0.25,Cu,ZnO,45.9,sphere,,16.0,31.0,46.0,16.0,31.0,46.0,76.28,0.0,23.72,gas diffusion layer,KHCO3,0.1,6.8,-0.60,CO,0.0,,H-cell,2000.0,,1.0,,
1135,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn_240,Cu0.527Zn0.473O0.723H0.25,Cu,ZnO,45.9,sphere,,16.0,31.0,46.0,16.0,31.0,46.0,76.28,0.0,23.72,gas diffusion layer,KHCO3,0.1,6.8,-0.80,CO,13.2,,H-cell,2000.0,,1.0,,
1136,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn_240,Cu0.527Zn0.473O0.723H0.25,Cu,ZnO,45.9,sphere,,16.0,31.0,46.0,16.0,31.0,46.0,76.28,0.0,23.72,gas diffusion layer,KHCO3,0.1,6.8,-1.00,CO,23.6,,H-cell,2000.0,,1.0,,
1137,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn_240,Cu0.527Zn0.473O0.723H0.25,Cu,ZnO,45.9,sphere,,16.0,31.0,46.0,16.0,31.0,46.0,76.28,0.0,23.72,gas diffusion layer,KHCO3,0.1,6.8,-1.20,CO,31.9,,H-cell,2000.0,,1.0,,
1138,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn_240,Cu0.527Zn0.473O0.723H0.25,Cu,ZnO,45.9,sphere,,16.0,31.0,46.0,16.0,31.0,46.0,76.28,0.0,23.72,gas diffusion layer,KHCO3,0.1,6.8,-1.40,CO,34.3,,H-cell,2000.0,,1.0,,
1139,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn_240,Cu0.527Zn0.473O0.723H0.25,Cu,ZnO,45.9,sphere,,16.0,31.0,46.0,16.0,31.0,46.0,76.28,0.0,23.72,gas diffusion layer,KHCO3,0.1,6.8,-0.60,C2H5OH,4.1,,H-cell,2000.0,,1.0,,
1140,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn_240,Cu0.527Zn0.473O0.723H0.25,Cu,ZnO,45.9,sphere,,16.0,31.0,46.0,16.0,31.0,46.0,76.28,0.0,23.72,gas diffusion layer,KHCO3,0.1,6.8,-0.80,C2H5OH,0.9,,H-cell,2000.0,,1.0,,
1141,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn_240,Cu0.527Zn0.473O0.723H0.25,Cu,ZnO,45.9,sphere,,16.0,31.0,46.0,16.0,31.0,46.0,76.28,0.0,23.72,gas diffusion layer,KHCO3,0.1,6.8,-1.00,C2H5OH,0.8,,H-cell,2000.0,,1.0,,
1142,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn_240,Cu0.527Zn0.473O0.723H0.25,Cu,ZnO,45.9,sphere,,16.0,31.0,46.0,16.0,31.0,46.0,76.28,0.0,23.72,gas diffusion layer,KHCO3,0.1,6.8,-1.20,C2H5OH,0.0,,H-cell,2000.0,,1.0,,
1143,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn_240,Cu0.527Zn0.473O0.723H0.25,Cu,ZnO,45.9,sphere,,16.0,31.0,46.0,16.0,31.0,46.0,76.28,0.0,23.72,gas diffusion layer,KHCO3,0.1,6.8,-1.40,C2H5OH,0.4,,H-cell,2000.0,,1.0,,
1144,49,,2023,Tuning the selectivity of Cu2O/ZnO catalyst for CO2 electrochemical reduction,Journal of CO2 Utilization,7.2,https://doi.org/10.1016/j.jcou.2022.102368,2.0,CO,CuZn_300,Cu0.887Zn0.113O0.947H0.834,Cu,ZnO,80.62,sphere,,33.0,37.5,42.0,33.0,37.5,42.0,52.99,0.0,47.01,gas diffusion layer,KHCO3,0.1,6.8,-0.60,H2,98.7,,H-cell,2000.0,,1.0,,
